trt, performance_error, stability_aggreement, best_performance, best_stability
1, 0.00, 100, 1, 34
3, 0.00, 100, 1, 55
5, 0.00, 100, 1, 63
7, 0.00, 100, 1, 53
9, 0.00, 100, 1, 42
