trt, performance_error, stability_aggreement, best_performance, best_stability
1, 50.56, 0, 1, 40
3, 59.48, 0, 0, 49
5, 64.59, 0, 0, 38
7, 70.24, 0, 0, 36
9, 70.54, 0, 0, 27
