trt, performance_error, stability_aggreement, best_performance, best_stability
1, 56.40, 0, 1, 17
3, 62.07, 0, 1, 25
5, 65.01, 0, 1, 17
7, 69.17, 0, 1, 35
9, 67.89, 0, 1, 64
