trt, performance_error, stability_aggreement, best_performance, best_stability
1, 34.12, 43, 1, 24
3, 34.44, 59, 1, 41
5, 34.09, 48, 1, 25
7, 34.58, 49, 1, 23
9, 34.32, 52, 1, 37
