trt, performance_error, stability_aggreement, best_performance, best_stability
1, 6.26, 24, 1, 35
3, 10.84, 18, 1, 9
5, 12.52, 22, 1, 28
7, 10.84, 18, 1, 59
9, 0.00, 18, 1, 21
