trt, performance_error, stability_aggreement, best_performance, best_stability
1, 29.88, 0, 1, 4
3, 31.39, 0, 1, 14
5, 33.66, 0, 1, 51
7, 33.35, 0, 1, 48
9, 37.15, 0, 1, 68
