trt, performance_error, stability_aggreement, best_performance, best_stability
1, 0.00, 0, 1, 5
3, 0.00, 0, 1, 8
5, 0.00, 0, 1, 42
7, 0.00, 0, 1, 35
9, 0.00, 0, 1, 54
