trt, performance_error, stability_aggreement, best_performance, best_stability
1, 19.97, 0, 1, 4
3, 19.30, 0, 1, 9
5, 19.44, 0, 1, 21
7, 26.50, 0, 0, 52
9, 26.99, 0, 0, 67
