trt, performance_error, stability_aggreement, best_performance, best_stability
1, 25.13, 0, 1, 6
3, 27.03, 0, 1, 5
5, 27.72, 0, 1, 13
7, 26.47, 0, 1, 39
9, 27.94, 0, 1, 83
