trt, performance_error, stability_aggreement, best_performance, best_stability
1, 0.87, 46, 1, 41
3, 0.84, 18, 1, 10
5, 0.89, 55, 1, 51
7, 0.89, 48, 1, 41
9, 0.89, 49, 1, 37
