trt, performance_error, stability_aggreement, best_performance, best_stability
1, 41.28, 0, 1, 6
3, 34.28, 0, 1, 9
5, 33.26, 0, 1, 17
7, 36.96, 0, 1, 32
9, 37.84, 0, 1, 66
