trt, performance_error, stability_aggreement, best_performance, best_stability
1, 64.93, 0, 1, 35
3, 66.12, 0, 1, 31
5, 65.14, 0, 1, 40
7, 67.88, 0, 1, 33
9, 66.27, 0, 1, 40
