trt, performance_error, stability_aggreement, best_performance, best_stability
1, 19.44, 66, 1, 38
3, 20.56, 66, 1, 45
5, 20.83, 66, 1, 50
7, 21.14, 66, 1, 41
9, 21.14, 66, 1, 35
